CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
@,,,,,,,,,,,PSC 182
64067,,,,,,,,,,,PSC 182
@,,,,,,,,,,,PSC 190
@,,,,,,,,,,,PSC 192
@,,,,,,,,,,,PSC 194HA
@,,,,,,,,,,,PSC 194HB
@,,,,,,,,,,,PSC 197T
@,,,,,,,,,,,PSC 198
@,,,,,,,,,,,PSC 199
@,,,,,,,,,,,PSC 200
@,,,,,,,,,,,PSC 200
@,,,,,,,,,,,PSC 201
@,,,,,,,,,,,PSC 202
@,,,,,,,,,1450,840,PSC 204A
@,,,600,710,,,600,710,,,PSC 204A
@,,,600,710,,,600,710,,,PSC 204A
@,,,,,,,,,600,710,PSC 204A
@,,,820,990,,,,,,,PSC 205C
@,,,,,,,,,,,PSC 209A
@,,,,,,,,,,,PSC 210
@,,,,,,,,,,,PSC 212A
@,,,,,,,,,600,650,PSC 218A
@,600,710,,,600,710,,,,,PSC 218A
@,,,,,,,,,,,PSC 270
63940,1410,810,,,,,,,,,PSC 271A
@,,,,,,,,,,,PSC 289A
@,,,,,,,,,,,PSC 289A
@,,,,,,,,,,,PSC 290
@,,,,,,,,,,,PSC 290
@,,,,,,,,,,,PSC 299
@,,,,,,,,,,,PSC 299D
@,,,,,,,,,,,PSC 396
62882,,,,,,,1030,1080,,,RST 001B
62883,,,540,620,,,540,620,,,RST 001B
62883,,,,,,,,,600,650,RST 001B
62884,,,540,620,,,540,620,,,RST 001B
62884,,,,,,,,,660,710,RST 001B
62881,,,,,,,970,1020,,,RST 001B
62881,,,540,620,,,540,620,,,RST 001B
62882,,,540,620,,,540,620,,,RST 001B
59756,,,1030,1080,,,,,,,RST 001G
59757,,,820,900,,,820,900,,,RST 001G
59757,,,1090,1140,,,,,,,RST 001G
63608,,,820,900,,,820,900,,,RST 001G
63608,,,,,1030,1080,,,,,RST 001G
59759,,,820,900,,,820,900,,,RST 001G
59759,,,,,1090,1140,,,,,RST 001G
59756,,,820,900,,,820,900,,,RST 001G
62885,850,900,,,850,900,,,,,RST 010
62888,,,,,,,1030,1080,,,RST 010A
62889,,,,,,,1090,1140,,,RST 010A
62886,,,,,1030,1080,,,,,RST 010A
62887,,,,,1090,1140,,,,,RST 010A
63417,,,,,,,1090,1140,,,RST 030
63417,,,630,710,,,630,710,,,RST 030
63416,,,,,,,1030,1080,,,RST 030
63416,,,630,710,,,630,710,,,RST 030
63654,600,650,,,600,650,,,600,650,RST 040
63651,600,650,,,600,650,,,600,650,RST 040
63652,,,,,,,,,540,590,RST 040
63652,600,650,,,600,650,,,600,650,RST 040
63653,600,650,,,600,650,,,600,650,RST 040
63653,,,,,,,1030,1080,,,RST 040
63651,,,,,,,,,480,530,RST 040
63654,,,,,,,1090,1140,,,RST 040
@,,,,,,,,,,,RST 098
@,,,,,,,,,,,RST 099
63806,,,820,900,,,820,900,,,RST 132
63791,660,710,,,660,710,,,660,710,RST 150
62995,,,1450,810,,,1450,810,,,RST 154
@,,,,,,,,,,,RST 194HA
@,,,,,,,,,,,RST 194HB
@,,,,,,,,,,,RST 198
@,,,,,,,,,,,RST 199
@,,,,,,,,,,,RST 299
@,,,,,,,,,,,RST 396
59817,540,590,540,590,540,590,540,590,540,590,RUS 001
59817,,,,,,,,,,,RUS 001
59818,540,590,540,590,540,590,540,590,,,RUS 004
@,,,,,,,,,,,RUS 098
@,,,,,,,,,,,RUS 099
59825,660,710,,,660,710,,,660,710,RUS 101A
62879,,,630,710,,,630,710,,,RUS 102
62880,,,820,900,,,820,900,,,RUS 140
@,,,,,,,,,,,RUS 195H
@,,,,,,,,,,,RUS 198
@,,,,,,,,,,,RUS 199
@,,,,,,,,,,,RUS 299
@,,,,,,,,,,,RUS 299
@,,,,,,,,,,,RUS 299
63578,,,910,990,,,910,990,,,STS 001
63578,,,1030,1080,,,,,,,STS 001
63579,,,1090,1140,,,,,,,STS 001
63579,,,910,990,,,910,990,,,STS 001
61133,660,710,,,660,710,,,660,710,STS 002
61133,850,900,,,,,,,,,STS 002
61134,,,540,590,,,,,,,STS 002
61134,660,710,,,660,710,,,660,710,STS 002
61135,,,600,650,,,,,,,STS 002
61135,660,710,,,660,710,,,660,710,STS 002
61132,790,840,,,,,,,,,STS 002
61132,660,710,,,660,710,,,660,710,STS 002
61131,1450,780,,,,,,,,,STS 002
61131,660,710,,,660,710,,,660,710,STS 002
61136,660,710,,,660,710,,,660,710,STS 002
61136,,,660,710,,,,,,,STS 002
61137,,,,,540,590,,,,,STS 002
61137,660,710,,,660,710,,,660,710,STS 002
61138,660,710,,,660,710,,,660,710,STS 002
61138,,,,,790,840,,,,,STS 002
61139,660,710,,,660,710,,,660,710,STS 002
61139,,,,,850,900,,,,,STS 002
61140,660,710,,,660,710,,,660,710,STS 002
61140,,,,,,,,,1450,780,STS 002
61141,660,710,,,660,710,,,660,710,STS 002
61141,,,,,,,,,790,840,STS 002
63722,660,710,,,660,710,,,660,710,STS 002
63722,,,,,,,,,850,900,STS 002
63580,,,540,620,,,540,620,,,STS 011
63565,,,940,1020,,,940,1020,,,STS 016
63565,,,,,600,650,,,,,STS 016
63566,,,,,660,710,,,,,STS 016
63570,,,940,1020,,,940,1020,,,STS 016
63570,,,,,,,850,900,,,STS 016
63569,,,940,1020,,,940,1020,,,STS 016
63569,,,,,,,790,840,,,STS 016
63568,,,940,1020,,,940,1020,,,STS 016
63568,,,,,,,1450,780,,,STS 016
63613,,,940,1020,,,940,1020,,,STS 016
63613,,,,,850,900,,,,,STS 016
63566,,,940,1020,,,940,1020,,,STS 016
63582,,,1450,840,,,1450,840,,,STS 101
63581,,,1450,810,,,1450,810,,,STS 114
61144,600,710,,,600,710,,,,,STS 121
63576,,,630,710,,,630,710,,,STS 164
61150,,,,,,,,,540,590,STS 172
61150,,,910,990,,,910,990,,,STS 172
61149,,,,,1090,1140,,,,,STS 172
61149,,,910,990,,,910,990,,,STS 172
61148,,,,,1030,1080,,,,,STS 172
61148,,,910,990,,,910,990,,,STS 172
61151,,,,,,,,,600,650,STS 172
61152,,,910,990,,,910,990,,,STS 172
61151,,,910,990,,,910,990,,,STS 172
61155,,,910,990,,,910,990,,,STS 172
61155,,,,,,,,,1450,780,STS 172
61154,,,910,990,,,910,990,,,STS 172
61154,,,,,,,,,660,710,STS 172
61153,1090,1140,,,,,,,,,STS 172
61153,,,910,990,,,910,990,,,STS 172
61152,1030,1080,,,,,,,,,STS 172
@,,,,,,,,,,,STS 192
@,,,,,,,,,,,STS 198
@,,,,,,,,,,,STS 199
61175,,,,,1260,1440,,,,,STS 200
@,,,,,,,,,,,STS 298
@,,,,,,,,,,,STS 299
@,,,,,,,,,,,STS 396
63927,,,,,,,,,910,960,SAS 002V
63927,,,,,,,,,,,SAS 002V
63926,,,,,,,,,660,710,SAS 002V
63926,,,,,,,,,,,SAS 002V
60000,,,,,1030,1080,,,,,SAS 004
60000,,,,,1090,1200,,,,,SAS 004
60001,910,960,,,,,,,,,SAS 004
60001,,,,,1030,1080,,,,,SAS 004
60001,,,,,1090,1200,,,,,SAS 004
60002,970,1020,,,,,,,,,SAS 004
60000,850,900,,,,,,,,,SAS 004
60002,,,,,1090,1200,,,,,SAS 004
60002,,,,,1030,1080,,,,,SAS 004
59999,790,840,,,,,,,,,SAS 004
59999,,,,,1090,1200,,,,,SAS 004
59999,,,,,1030,1080,,,,,SAS 004
60007,660,710,,,660,710,,,660,710,SAS 012
60008,790,840,,,790,840,,,790,840,SAS 013
60016,,,1030,1080,,,,,,,SAS 043
60016,970,1050,,,970,1050,,,,,SAS 043
60015,,,970,1020,,,,,,,SAS 043
60015,970,1050,,,970,1050,,,,,SAS 043
60014,970,1050,,,970,1050,,,,,SAS 043
60014,,,,,,,,,660,710,SAS 043
60013,,,,,,,,,600,650,SAS 043
60012,970,1050,,,970,1050,,,,,SAS 043
60012,,,,,,,,,540,590,SAS 043
60013,970,1050,,,970,1050,,,,,SAS 043
@,,,,,,,,,,,SAS 090X
@,,,,,,,,,,,SAS 092
@,,,,,,,,,,,SAS 097T
@,,,,,,,,,,,SAS 098
@,,,,,,,,,,,SAS 099
60054,951,990,,,,,,,951,990,SAS 145
60054,910,950,,,,,,,910,950,SAS 145
@,,,,,,,,,,,SAS 190X
@,,,,,,,,,,,SAS 192
@,,,,,,,,,,,SAS 197T
@,,,970,1020,,,,,,,SAS 198
@,,,,,,,,,,,SAS 198
@,,,,,,,,,,,SAS 199
@,,,,,,,,,,,SAS 299
@,,,,,,,,,,,SAS 390
63210,,,,,,,,,790,840,SOC 001
63210,1090,1200,,,1090,1200,,,,,SOC 001
60081,1450,840,,,1450,840,,,,,SOC 001
60081,,,970,1020,,,,,,,SOC 001
60082,1450,840,,,1450,840,,,,,SOC 001
60082,,,1030,1080,,,,,,,SOC 001
60083,1450,840,,,1450,840,,,,,SOC 001
60083,,,,,,,,,850,900,SOC 001
60084,1450,840,,,1450,840,,,,,SOC 001
60084,,,,,,,,,910,960,SOC 001
60085,1450,840,,,1450,840,,,,,SOC 001
60085,1090,1140,,,,,,,,,SOC 001
60086,1450,840,,,1450,840,,,,,SOC 001
60086,1150,1200,,,,,,,,,SOC 001
63205,1450,840,,,1450,840,,,,,SOC 001
63205,,,,,,,970,1020,,,SOC 001
63207,1450,840,,,1450,840,,,,,SOC 001
63207,,,,,,,1030,1080,,,SOC 001
60091,,,,,,,970,1020,,,SOC 001
60091,1090,1200,,,1090,1200,,,,,SOC 001
60087,,,,,,,1030,1080,,,SOC 001
60087,1090,1200,,,1090,1200,,,,,SOC 001
60088,1090,1200,,,1090,1200,,,,,SOC 001
60088,,,,,,,1090,1140,,,SOC 001
60092,1090,1200,,,1090,1200,,,,,SOC 001
60092,,,,,,,1150,1200,,,SOC 001
60089,,,,,,,,,600,650,SOC 001
60089,1090,1200,,,1090,1200,,,,,SOC 001
60090,,,,,,,,,660,710,SOC 001
60090,1090,1200,,,1090,1200,,,,,SOC 001
63208,,,,,,,,,1450,780,SOC 001
63208,1090,1200,,,1090,1200,,,,,SOC 001
60097,970,1020,,,,,,,,,SOC 002
60097,1450,810,,,1450,810,,,,,SOC 002
60096,,,,,,,,,1450,780,SOC 002
60096,1450,810,,,1450,810,,,,,SOC 002
60098,1030,1080,,,,,,,,,SOC 002
60095,1450,810,,,1450,810,,,,,SOC 002
60093,,,,,,,,,850,900,SOC 002
60093,1450,810,,,1450,810,,,,,SOC 002
60098,1450,810,,,1450,810,,,,,SOC 002
60095,,,,,,,,,790,840,SOC 002
60102,,,,,,,1150,1200,,,SOC 003
60102,,,1000,1080,,,1000,1080,,,SOC 003
60101,,,,,,,1090,1140,,,SOC 003
60101,,,1000,1080,,,1000,1080,,,SOC 003
60100,,,1000,1080,,,1000,1080,,,SOC 003
60100,,,,,,,,,910,960,SOC 003
60099,,,1000,1080,,,1000,1080,,,SOC 003
60099,,,,,,,,,850,900,SOC 003
60103,,,,,,,,,1450,780,SOC 003
60104,,,1000,1080,,,1000,1080,,,SOC 003
60104,,,,,,,,,790,840,SOC 003
60103,,,1000,1080,,,1000,1080,,,SOC 003
63397,,,910,990,,,910,990,,,SOC 004
63397,,,1090,1140,,,,,,,SOC 004
63402,,,,,,,1150,1200,,,SOC 004
63402,,,910,990,,,910,990,,,SOC 004
63401,,,,,,,1090,1140,,,SOC 004
63401,,,910,990,,,910,990,,,SOC 004
63398,,,1150,1200,,,,,,,SOC 004
63398,,,910,990,,,910,990,,,SOC 004
60109,,,630,710,,,630,710,,,SOC 005
60111,,,630,710,,,630,710,,,SOC 005
60111,970,1020,,,,,,,,,SOC 005
60112,,,630,710,,,630,710,,,SOC 005
60110,1150,1200,,,,,,,,,SOC 005
60110,,,630,710,,,630,710,,,SOC 005
60109,1090,1140,,,,,,,,,SOC 005
60112,1030,1080,,,,,,,,,SOC 005
60113,,,,,540,620,,,,,SOC 012Y
60113,,,,,,,,,1450,840,SOC 012Y
60113,,,,,,,,,,,SOC 012Y
60114,,,,,630,710,,,,,SOC 012Y
60114,,,,,,,,,1450,840,SOC 012Y
60114,,,,,,,,,,,SOC 012Y
60115,,,,,1450,810,,,,,SOC 012Y
60115,,,,,,,,,1450,840,SOC 012Y
60115,,,,,,,,,,,SOC 012Y
60116,,,,,,,,,1450,840,SOC 012Y
60116,,,,,820,900,,,,,SOC 012Y
60116,,,,,,,,,,,SOC 012Y
63627,,,,,,,,,1450,840,SOC 012Y
63627,,,,,,,1150,1230,,,SOC 012Y
63627,,,,,,,,,,,SOC 012Y
63628,,,,,,,,,1450,840,SOC 012Y
63628,,,,,,,820,900,,,SOC 012Y
63628,,,,,,,,,,,SOC 012Y
60117,,,,,,,540,620,,,SOC 012Y
60117,,,,,,,,,850,960,SOC 012Y
60117,,,,,,,,,,,SOC 012Y
60119,,,,,,,630,710,,,SOC 012Y
60119,,,,,,,,,850,960,SOC 012Y
60119,,,,,,,,,,,SOC 012Y
60118,,,,,,,1450,810,,,SOC 012Y
60118,,,,,,,,,850,960,SOC 012Y
60118,,,,,,,,,,,SOC 012Y
60120,,,,,,,820,900,,,SOC 012Y
60120,,,,,,,,,850,960,SOC 012Y
60120,,,,,,,,,,,SOC 012Y
60124,,,,,1150,1200,,,,,SOC 025
60124,,,1000,1080,,,1000,1080,,,SOC 025
60123,,,,,1090,1140,,,,,SOC 025
60123,,,1000,1080,,,1000,1080,,,SOC 025
60122,,,1000,1080,,,1000,1080,,,SOC 025
60122,,,,,,,,,790,840,SOC 025
60121,,,1000,1080,,,1000,1080,,,SOC 025
60121,,,,,,,,,1450,780,SOC 025
63216,,,,,,,,,600,650,SOC 046A
60128,,,1000,1080,,,1000,1080,,,SOC 046A
60128,,,,,,,,,850,900,SOC 046A
60126,,,1000,1080,,,1000,1080,,,SOC 046A
60126,,,,,,,,,1450,780,SOC 046A
60125,,,1000,1080,,,1000,1080,,,SOC 046A
60125,,,,,,,,,660,710,SOC 046A
63216,,,1000,1080,,,1000,1080,,,SOC 046A
60129,,,,,,,,,1450,780,SOC 046B
60130,600,710,,,600,710,,,,,SOC 046B
60130,,,,,,,,,600,650,SOC 046B
60131,600,710,,,600,710,,,,,SOC 046B
60131,,,,,,,,,660,710,SOC 046B
60132,,,,,,,,,540,590,SOC 046B
60129,600,710,,,600,710,,,,,SOC 046B
60133,600,710,,,600,710,,,,,SOC 046B
60133,,,,,,,,,790,840,SOC 046B
60134,600,710,,,600,710,,,,,SOC 046B
60134,,,,,,,,,850,900,SOC 046B
60132,600,710,,,600,710,,,,,SOC 046B
@,,,,,,,,,,,SOC 098
@,,,,,,,,,,,SOC 099
60143,,,540,620,,,540,620,,,SOC 100
60144,,,540,620,,,540,620,,,SOC 100
60143,910,960,,,,,,,,,SOC 100
60144,970,1020,,,,,,,,,SOC 100
63221,,,,,,,,,,,SOC 104
63221,,,910,990,,,910,990,,,SOC 104
60146,600,710,,,600,710,,,,,SOC 106
60146,,,,,,,,,600,650,SOC 106
60145,600,710,,,600,710,,,,,SOC 106
60145,,,,,,,,,540,590,SOC 106
60147,,,820,900,,,820,900,,,SOC 125
60148,850,930,,,850,930,,,,,SOC 126
60148,940,960,,,940,960,,,,,SOC 126
63222,,,,,,,,,,,SOC 128
63222,,,1450,810,,,1450,810,,,SOC 128
63223,,,1450,810,,,1450,810,,,SOC 130
63223,,,,,,,,,,,SOC 130
63224,,,910,990,,,910,990,,,SOC 131
63225,970,1050,,,970,1050,,,,,SOC 137
63225,1060,1080,,,1060,1080,,,,,SOC 137
60150,,,,,,,,,,,SOC 141
60150,,,1000,1080,,,1000,1080,,,SOC 141
60150,,,,,,,,,,,SOC 141
60152,,,,,,,,,,,SOC 144
60152,,,820,900,,,820,900,,,SOC 144
60153,,,940,960,,,940,960,,,SOC 145A
60153,,,850,930,,,850,930,,,SOC 145A
63218,1090,1170,,,1090,1170,,,,,SOC 150
63218,1180,1200,,,1180,1200,,,,,SOC 150
60154,820,840,,,820,840,,,,,SOC 151
60154,1450,810,,,1450,810,,,,,SOC 151
63395,,,1450,810,,,1450,810,,,SOC 159
60157,1450,840,,,1450,840,,,,,SOC 160
60158,,,850,930,,,850,930,,,SOC 162
60158,,,1030,1080,,,,,,,SOC 162
63344,600,710,,,600,710,,,,,SOC 170
@,,,,,,,,,,,SOC 192
63220,1450,900,,,,,,,,,SOC 195
60222,,,540,620,,,540,620,,,SOC 195
@,,,,,,,,,,,SOC 197T
@,,,,,,,,,,,SOC 198
@,,,,,,,,,,,SOC 199
60327,,,540,710,,,,,,,SOC 201
63324,,,1450,900,,,,,,,SOC 207A
63326,,,,,,,850,1020,,,SOC 215
63329,,,910,1080,,,,,,,SOC 243
60331,,,,,,,,,,,SOC 292A
60331,,,,,,,1380,830,,,SOC 292A
60332,,,,,,,1380,1490,,,SOC 293
60333,,,,,790,960,,,,,SOC 295
@,,,,,,,,,,,SOC 298
@,,,,,,,,,,,SOC 299
60820,1450,780,,,1450,780,,,1450,780,SSC 010
@,,,,,,,,,,,SSC 092
60836,1450,780,,,1450,780,,,1450,780,SSC 100
60840,1450,780,,,1450,780,,,1450,780,SSC 100
60840,,,,,540,710,,,,,SSC 100
60839,1450,780,,,1450,780,,,1450,780,SSC 100
60839,,,,,,,540,710,,,SSC 100
60838,,,,,,,790,960,,,SSC 100
60835,,,540,710,,,,,,,SSC 100
60835,1450,780,,,1450,780,,,1450,780,SSC 100
60836,,,790,960,,,,,,,SSC 100
60837,1450,780,,,1450,780,,,1450,780,SSC 100
60837,,,,,790,960,,,,,SSC 100
60838,1450,780,,,1450,780,,,1450,780,SSC 100
60841,540,590,,,540,590,,,540,590,SSC 107
60841,,,,,,,,,790,840,SSC 107
60841,850,1020,,,,,,,,,SSC 107
60842,,,,,,,,,,,SSC 112
60842,,,630,710,,,630,710,,,SSC 112
@,,,,,,,,,,,SSC 192
@,,,600,710,,,600,710,,,SSC 198
@,,,,,,,,,,,SSC 198
@,,,,,790,840,,,,,SSC 290
@,,,,,,,790,840,,,SSC 290
@,,,,,,,,,,,SSC 290
@,,,,,,,,,,,SSC 298
@,,,,,,,,,,,SSC 299
@,,,,,,,,,,,SSC 396
60378,480,530,480,530,480,530,480,530,480,530,SPA 001
60372,660,710,660,710,660,710,660,710,660,710,SPA 001
60373,1450,780,1450,780,1450,780,1450,780,1450,780,SPA 001
60374,600,650,600,650,600,650,600,650,600,650,SPA 001
60375,480,530,480,530,480,530,480,530,480,530,SPA 001
60376,540,590,540,590,540,590,540,590,540,590,SPA 001
60377,790,840,790,840,790,840,790,840,790,840,SPA 001
62719,,,,,,,,,,,SPA 001Y
62720,,,630,710,,,630,710,,,SPA 001Y
62720,,,,,,,,,,,SPA 001Y
62720,,,,,,,,,,,SPA 001Y
62719,,,540,620,,,540,620,,,SPA 001Y
62718,,,,,,,,,,,SPA 001Y
62718,,,820,900,,,820,900,,,SPA 001Y
62718,,,,,,,,,,,SPA 001Y
62719,,,,,,,,,,,SPA 001Y
60387,790,840,790,840,790,840,790,840,790,840,SPA 002
60386,600,650,600,650,600,650,600,650,600,650,SPA 002
60385,1450,780,1450,780,1450,780,1450,780,1450,780,SPA 002
60384,480,530,480,530,480,530,480,530,480,530,SPA 002
60382,850,900,850,900,850,900,850,900,850,900,SPA 002
60383,540,590,540,590,540,590,540,590,540,590,SPA 002
60388,,,,,,,,,,,SPA 002V
60388,,,,,,,,,,,SPA 002V
60388,970,1020,,,,,,,,,SPA 002V
60390,,,,,,,,,,,SPA 002Y
60390,,,540,620,,,540,620,,,SPA 002Y
60391,540,590,540,590,540,590,540,590,540,590,SPA 003
60397,910,960,910,960,910,960,910,960,910,960,SPA 003
60396,600,650,600,650,600,650,600,650,600,650,SPA 003
60395,790,840,790,840,790,840,790,840,790,840,SPA 003
60394,850,900,850,900,850,900,850,900,850,900,SPA 003
60393,480,530,480,530,480,530,480,530,480,530,SPA 003
60392,850,900,850,900,850,900,850,900,850,900,SPA 003
60399,540,590,540,590,540,590,540,590,540,590,SPA 021
60400,850,900,850,900,850,900,850,900,850,900,SPA 021
60401,910,960,910,960,910,960,910,960,910,960,SPA 021
60404,850,900,850,900,850,900,850,900,850,900,SPA 022
60405,910,960,910,960,910,960,910,960,910,960,SPA 022
60403,540,590,540,590,540,590,540,590,540,590,SPA 022
60407,,,,,,,,,540,590,SPA 023
60408,850,900,,,850,900,,,,,SPA 023
60407,540,590,,,540,590,,,,,SPA 023
60409,,,,,,,,,790,840,SPA 023
60409,790,840,,,790,840,,,,,SPA 023
60408,,,,,,,,,850,900,SPA 023
60412,600,650,,,600,650,,,,,SPA 024
60411,,,,,,,,,540,590,SPA 024
60413,,,,,,,,,1450,780,SPA 024
60413,1450,780,,,1450,780,,,,,SPA 024
60411,540,590,,,540,590,,,,,SPA 024
60412,,,,,,,,,600,650,SPA 024
60418,,,,,,,,,,,SPA 031
60418,790,840,,,790,840,,,790,840,SPA 031
60417,,,,,,,,,,,SPA 031
60417,600,650,,,600,650,,,600,650,SPA 031
60416,660,710,,,660,710,,,660,710,SPA 031
60415,,,,,,,,,,,SPA 031
60415,540,590,,,540,590,,,540,590,SPA 031
60416,,,,,,,,,,,SPA 031
60419,,,,,,,,,,,SPA 033
60419,540,590,,,540,590,,,540,590,SPA 033
@,,,,,,,,,,,SPA 098
@,,,,,,,,,,,SPA 099
60438,600,650,,,600,650,,,600,650,SPA 100
60438,,,,,,,,,,,SPA 100
62735,600,680,,,600,680,,,,,SPA 115
62735,690,710,,,690,710,,,,,SPA 115
62736,660,710,,,660,710,,,660,710,SPA 118
62737,790,840,,,790,840,,,790,840,SPA 131N
62737,,,,,,,,,,,SPA 131N
60444,790,840,,,790,840,,,790,840,SPA 141
60444,,,,,,,,,,,SPA 141
60446,,,820,900,,,820,900,,,SPA 147
60446,,,,,,,,,,,SPA 147
60449,,,630,710,,,630,710,,,SPA 151
60449,,,,,,,,,,,SPA 151
62738,,,1450,810,,,1450,810,,,SPA 160
62739,,,540,620,,,540,620,,,SPA 170
62740,,,910,990,,,910,990,,,SPA 172
62740,,,,,,,,,,,SPA 172
62741,,,540,620,,,540,620,,,SPA 174
62741,,,1030,1080,,,,,,,SPA 174
62742,,,540,620,,,540,620,,,SPA 174
62742,,,1090,1140,,,,,,,SPA 174
62743,,,540,620,,,540,620,,,SPA 174
62743,,,,,,,1030,1080,,,SPA 174
62744,,,540,620,,,540,620,,,SPA 174
62744,,,,,,,1090,1140,,,SPA 174
@,,,,,,,,,,,SPA 192I
@,,,,,,,,,,,SPA 194H
@,,,,,,,,,,,SPA 197T
@,,,,,,,,,,,SPA 197TC
@,,,,,,,,,,,SPA 198
@,,,,,,,,,,,SPA 199
62745,,,970,1140,,,,,,,SPA 206
62746,970,1140,,,,,,,,,SPA 207
62747,,,970,1140,,,,,,,SPA 272
62748,,,,,970,1140,,,,,SPA 274
@,,,,,,,,,,,SPA 298
@,,,,,,,,,,,SPA 299
60554,910,960,,,910,960,,,,,SPA 390
60554,850,900,,,850,900,,,,,SPA 390
@,,,,,,,,,,,SPA 396
@,,,,,,,,,,,SPA 396
@,,,,,,,,,,,SPA 396
60964,660,710,,,660,710,,,660,710,STA 010
60964,,,,,,,910,960,,,STA 010
60969,480,530,,,480,530,,,480,530,STA 013
60969,,,1450,780,,,,,,,STA 013
60974,,,,,,,480,530,,,STA 013
60974,540,590,,,540,590,,,540,590,STA 013
60975,540,590,,,540,590,,,540,590,STA 013
60975,,,,,,,540,590,,,STA 013
60976,,,,,,,480,530,,,STA 013
60976,540,590,,,540,590,,,540,590,STA 013
60977,540,590,,,540,590,,,540,590,STA 013
60977,,,,,,,660,710,,,STA 013
60978,540,590,,,540,590,,,540,590,STA 013
60978,,,,,,,1450,780,,,STA 013
60979,540,590,,,540,590,,,540,590,STA 013
60979,,,,,,,1030,1080,,,STA 013
60980,540,590,,,540,590,,,540,590,STA 013
60980,,,,,,,850,900,,,STA 013
60981,540,590,,,540,590,,,540,590,STA 013
60981,,,,,,,910,960,,,STA 013
63277,,,480,530,,,,,,,STA 013
63277,1450,780,,,1450,780,,,1450,780,STA 013
63278,,,540,590,,,,,,,STA 013
63278,1450,780,,,1450,780,,,1450,780,STA 013
63279,,,600,650,,,,,,,STA 013
63279,1450,780,,,1450,780,,,1450,780,STA 013
63280,,,660,710,,,,,,,STA 013
63280,1450,780,,,1450,780,,,1450,780,STA 013
63281,1450,780,,,1450,780,,,1450,780,STA 013
63281,,,1450,780,,,,,,,STA 013
63282,1450,780,,,1450,780,,,1450,780,STA 013
63282,,,1450,780,,,,,,,STA 013
63283,1450,780,,,1450,780,,,1450,780,STA 013
63283,,,790,840,,,,,,,STA 013
63284,1450,780,,,1450,780,,,1450,780,STA 013
63284,,,850,900,,,,,,,STA 013
60967,,,540,590,,,,,,,STA 013
60968,480,530,,,480,530,,,480,530,STA 013
60968,,,660,710,,,,,,,STA 013
60967,480,530,,,480,530,,,480,530,STA 013
60966,480,530,,,480,530,,,480,530,STA 013
60966,,,480,530,,,,,,,STA 013
@,,,,,,,,,,,STA 098
@,,,,,,,,,,,STA 099
60993,970,1020,,,970,1020,,,970,1020,STA 100
60994,,,,,,,540,590,,,STA 100
60994,970,1020,,,970,1020,,,970,1020,STA 100
60995,,,,,,,480,530,,,STA 100
60995,970,1020,,,970,1020,,,970,1020,STA 100
60996,,,,,,,660,710,,,STA 100
60986,480,530,,,480,530,,,480,530,STA 100
60986,,,480,530,,,,,,,STA 100
60987,480,530,,,480,530,,,480,530,STA 100
60987,,,540,590,,,,,,,STA 100
60988,480,530,,,480,530,,,480,530,STA 100
60988,,,480,530,,,,,,,STA 100
60989,480,530,,,480,530,,,480,530,STA 100
60989,,,660,710,,,,,,,STA 100
60990,480,530,,,480,530,,,480,530,STA 100
60990,,,1150,1200,,,,,,,STA 100
60991,480,530,,,480,530,,,480,530,STA 100
60991,,,480,530,,,,,,,STA 100
60992,480,530,,,480,530,,,480,530,STA 100
60992,,,480,530,,,,,,,STA 100
60993,,,,,,,480,530,,,STA 100
60996,970,1020,,,970,1020,,,970,1020,STA 100
60997,970,1020,,,970,1020,,,970,1020,STA 100
60997,,,,,,,1090,1140,,,STA 100
60998,,,,,,,480,530,,,STA 100
60998,970,1020,,,970,1020,,,970,1020,STA 100
60999,970,1020,,,970,1020,,,970,1020,STA 100
60999,,,,,,,1030,1080,,,STA 100
61000,,,,,,,480,530,,,STA 100
61000,1030,1080,,,1030,1080,,,1030,1080,STA 100
61001,,,,,,,540,590,,,STA 100
61001,1030,1080,,,1030,1080,,,1030,1080,STA 100
61002,1030,1080,,,1030,1080,,,1030,1080,STA 100
61002,,,,,,,1150,1200,,,STA 100
61003,,,,,,,660,710,,,STA 100
61003,1030,1080,,,1030,1080,,,1030,1080,STA 100
61004,,,,,,,480,530,,,STA 100
61004,1030,1080,,,1030,1080,,,1030,1080,STA 100
61005,1030,1080,,,1030,1080,,,1030,1080,STA 100
61005,,,,,,,1090,1140,,,STA 100
61006,1030,1080,,,1030,1080,,,1030,1080,STA 100
61006,,,,,,,1090,1140,,,STA 100
61007,660,710,,,660,710,,,660,710,STA 103
61007,,,850,900,,,,,,,STA 103
61008,660,710,,,660,710,,,660,710,STA 103
61008,,,910,960,,,,,,,STA 103
61009,660,710,,,660,710,,,660,710,STA 103
61009,,,970,1020,,,,,,,STA 103
61010,790,840,,,790,840,,,790,840,STA 103
61010,,,,,,,970,1020,,,STA 103
61011,790,840,,,790,840,,,790,840,STA 103
61011,,,,,,,1030,1080,,,STA 103
61012,790,840,,,790,840,,,790,840,STA 103
61012,,,,,,,1090,1140,,,STA 103
63249,,,1450,780,,,,,,,STA 104
63249,910,960,,,910,960,,,910,960,STA 104
63250,,,790,840,,,,,,,STA 104
63250,910,960,,,910,960,,,910,960,STA 104
