CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
41569,,,850,930,,,850,930,,,SOC 143A
41569,,,940,960,,,940,960,,,SOC 143A
41570,,,970,1050,,,970,1050,,,SOC 146
41570,,,1060,1080,,,1060,1080,,,SOC 146
41571,820,840,,,820,840,,,,,SOC 151
41571,730,810,,,730,810,,,,,SOC 151
44637,940,960,,,940,960,,,,,SOC 152
44637,850,930,,,850,930,,,,,SOC 152
41574,940,960,,,940,960,,,,,SOC 163
41574,850,930,,,850,930,,,,,SOC 163
41575,,,910,1020,,,910,1020,,,SOC 176
41575,,,,,,,,,,,SOC 176
41576,730,810,,,730,810,,,,,SOC 180A
41576,820,840,,,820,840,,,,,SOC 180A
@,,,,,,,,,,,SOC 192
44638,,,,,850,1020,,,,,SOC 195
@,,,,,,,,,,,SOC 197T
@,,,,,,,,,,,SOC 198
@,,,,,,,,,,,SOC 199
41707,540,620,,,540,620,,,,,SOC 206
41707,,,,,,,850,900,,,SOC 206
41710,,,870,990,,,,,,,SOC 265A
41710,,,1000,1050,,,,,,,SOC 265A
44973,,,1380,830,,,,,,,SOC 280
41711,1350,800,,,,,,,,,SOC 295
41712,,,,,,,1380,830,,,SOC 295
@,,,,,,,,,,,SOC 298
@,,,,,,,,,,,SOC 299
@,,,,,,,,,,,SSC 092
42119,730,780,,,730,780,,,730,780,SSC 102
42120,600,650,,,600,650,,,600,650,SSC 111
42120,,,790,960,,,,,,,SSC 111
42121,,,540,710,,,,,,,SSC 111
42121,600,650,,,600,650,,,600,650,SSC 111
@,,,,,,,,,,,SSC 192
@,,,,,,,,,,,SSC 198
@,,,,,,,,,,,SSC 199
42325,730,780,,,730,780,,,730,780,SSC 202
42325,,,,,910,960,,,,,SSC 202
42326,820,900,,,820,900,,,,,SSC 222
@,,,,,,,,,,,SSC 290
@,,,,,,,,,,,SSC 290
@,,,,,,,,,,,SSC 298
@,,,,,,,910,1020,,,SSC 298
@,,,,,,,,,,,SSC 299
@,,,,,,,,,,,SSC 396
41749,480,530,480,530,480,530,480,530,480,530,SPA 001
41750,730,780,730,780,730,780,730,780,730,780,SPA 001
41751,790,840,790,840,790,840,790,840,790,840,SPA 001
41752,540,590,540,590,540,590,540,590,540,590,SPA 001
41753,660,710,660,710,660,710,660,710,660,710,SPA 001
41754,,,540,620,,,540,620,,,SPA 001Y
41754,,,,,,,,,,,SPA 001Y
41754,,,,,,,,,,,SPA 001Y
41755,540,590,540,590,540,590,540,590,540,590,SPA 002
41756,540,590,540,590,540,590,540,590,540,590,SPA 002
41757,480,530,480,530,480,530,480,530,480,530,SPA 002
41758,850,900,850,900,850,900,850,900,850,900,SPA 002
41759,600,650,600,650,600,650,600,650,600,650,SPA 002
41760,730,780,730,780,730,780,730,780,730,780,SPA 002
41761,790,840,790,840,790,840,790,840,790,840,SPA 002
41762,480,530,480,530,480,530,480,530,480,530,SPA 002
41763,790,840,790,840,790,840,790,840,790,840,SPA 002
44294,970,1020,,,,,,,,,SPA 002V
44294,,,,,,,,,,,SPA 002V
44294,,,,,,,,,,,SPA 002V
44293,,,540,620,,,540,620,,,SPA 002Y
44293,,,,,,,,,,,SPA 002Y
41764,540,590,540,590,540,590,540,590,540,590,SPA 003
41765,480,530,480,530,480,530,480,530,480,530,SPA 003
41766,660,710,660,710,660,710,660,710,660,710,SPA 003
41767,540,590,540,590,540,590,540,590,540,590,SPA 003
41768,790,840,790,840,790,840,790,840,790,840,SPA 003
41769,730,780,730,780,730,780,730,780,730,780,SPA 003
41773,480,530,480,530,480,530,480,530,480,530,SPA 021
41774,790,840,790,840,790,840,790,840,790,840,SPA 021
41777,480,530,480,530,480,530,480,530,480,530,SPA 022
41778,850,900,850,900,850,900,850,900,850,900,SPA 022
41779,540,590,540,590,540,590,540,590,540,590,SPA 022
44298,,,,,,,,,,,SPA 022V
44298,970,1020,,,,,,,,,SPA 022V
41780,790,840,,,790,840,,,,,SPA 023
41780,,,,,,,,,790,840,SPA 023
41781,540,590,,,540,590,,,,,SPA 023
41781,,,,,,,,,540,590,SPA 023
41782,,,,,,,,,480,530,SPA 023
41782,480,530,,,480,530,,,,,SPA 023
41783,,,,,,,,,540,590,SPA 024
41783,540,590,,,540,590,,,,,SPA 024
41784,,,,,,,,,480,530,SPA 024
41784,480,530,,,480,530,,,,,SPA 024
41785,,,,,,,,,790,840,SPA 024
41785,790,840,,,790,840,,,,,SPA 024
41787,,,,,,,,,,,SPA 032
41787,540,590,,,540,590,,,540,590,SPA 032
41788,,,,,,,,,,,SPA 032
41788,790,840,,,790,840,,,790,840,SPA 032
41789,,,,,,,,,,,SPA 032
41789,480,530,,,480,530,,,480,530,SPA 032
41790,600,650,,,600,650,,,600,650,SPA 032
41790,,,,,,,,,,,SPA 032
44301,730,780,,,730,780,,,730,780,SPA 032
44301,,,,,,,,,,,SPA 032
@,,,,,,,,,,,SPA 098
@,,,,,,,,,,,SPA 099
41804,,,630,710,,,630,710,,,SPA 100
41804,,,,,,,,,,,SPA 100
41806,600,650,,,600,650,,,600,650,SPA 111N
41807,730,780,,,730,780,,,730,780,SPA 113
44334,,,,,,,,,,,SPA 131N
44334,540,590,,,540,590,,,540,590,SPA 131N
41811,790,840,,,790,840,,,790,840,SPA 134A
44335,,,630,710,,,630,710,,,SPA 137N
41812,,,,,,,,,,,SPA 150N
41812,,,540,620,,,540,620,,,SPA 150N
44336,,,820,900,,,820,900,,,SPA 151
44336,,,,,,,,,,,SPA 151
44337,630,710,,,630,710,,,,,SPA 168
44338,850,900,,,850,900,,,850,900,SPA 168
41814,,,540,620,,,540,620,,,SPA 170
45182,,,1000,1080,,,1000,1080,,,SPA 172
45182,,,,,,,,,,,SPA 172
@,,,,,,,,,,,SPA 192I
@,,,,,,,,,,,SPA 194H
@,,,,,,,,,,,SPA 197T
@,,,,,,,,,,,SPA 197TC
@,,,,,,,,,,,SPA 198
@,,,,,,,,,,,SPA 199
41873,970,1080,,,,,,,,,SPA 203
41874,,,970,1140,,,,,,,SPA 215
45217,,,790,960,,,,,,,SPA 224
45196,,,,,790,900,,,,,SPA 272
44943,790,960,,,,,,,,,SPA 291
@,,,,,,,,,,,SPA 298
@,,,,,,,,,,,SPA 299
@,,,,,,,,,,,SPA 396
42609,,,480,530,,,,,,,STA 013
42609,540,590,,,540,590,,,540,590,STA 013
42610,540,590,,,540,590,,,540,590,STA 013
42610,,,540,590,,,,,,,STA 013
42611,540,590,,,540,590,,,540,590,STA 013
42611,,,600,650,,,,,,,STA 013
42612,540,590,,,540,590,,,540,590,STA 013
42612,,,660,710,,,,,,,STA 013
42613,540,590,,,540,590,,,540,590,STA 013
42613,,,730,780,,,,,,,STA 013
42614,,,790,840,,,,,,,STA 013
42614,540,590,,,540,590,,,540,590,STA 013
42615,540,590,,,540,590,,,540,590,STA 013
42615,,,850,900,,,,,,,STA 013
42616,540,590,,,540,590,,,540,590,STA 013
42616,,,910,960,,,,,,,STA 013
42617,480,530,,,480,530,,,480,530,STA 013
42617,,,,,,,480,530,,,STA 013
42618,480,530,,,480,530,,,480,530,STA 013
42618,,,,,,,540,590,,,STA 013
42619,480,530,,,480,530,,,480,530,STA 013
42619,,,,,,,600,650,,,STA 013
42620,480,530,,,480,530,,,480,530,STA 013
42620,,,,,,,660,710,,,STA 013
42621,,,,,,,730,780,,,STA 013
42621,480,530,,,480,530,,,480,530,STA 013
42622,,,,,,,790,840,,,STA 013
42622,480,530,,,480,530,,,480,530,STA 013
42623,,,,,,,850,900,,,STA 013
42623,480,530,,,480,530,,,480,530,STA 013
42624,,,,,,,910,960,,,STA 013
42624,480,530,,,480,530,,,480,530,STA 013
42625,660,710,,,660,710,,,660,710,STA 032
42625,,,540,590,,,,,,,STA 032
42626,660,710,,,660,710,,,660,710,STA 032
42626,,,600,650,,,,,,,STA 032
42627,,,660,710,,,,,,,STA 032
42627,660,710,,,660,710,,,660,710,STA 032
@,,,,,,,,,,,STA 090X
@,,,,,,,,,,,STA 098
42638,480,530,,,480,530,,,480,530,STA 100
42638,,,540,590,,,,,,,STA 100
42639,480,530,,,480,530,,,480,530,STA 100
42639,,,600,650,,,,,,,STA 100
42640,480,530,,,480,530,,,480,530,STA 100
42640,,,660,710,,,,,,,STA 100
42641,480,530,,,480,530,,,480,530,STA 100
42641,,,730,780,,,,,,,STA 100
42642,480,530,,,480,530,,,480,530,STA 100
42642,,,790,840,,,,,,,STA 100
42643,480,530,,,480,530,,,480,530,STA 100
42643,,,850,900,,,,,,,STA 100
42644,480,530,,,480,530,,,480,530,STA 100
42644,,,910,960,,,,,,,STA 100
42645,,,,,,,790,840,,,STA 100
42645,970,1020,,,970,1020,,,970,1020,STA 100
42646,,,,,,,850,900,,,STA 100
42646,970,1020,,,970,1020,,,970,1020,STA 100
42647,,,,,,,910,960,,,STA 100
42647,970,1020,,,970,1020,,,970,1020,STA 100
42648,970,1020,,,970,1020,,,970,1020,STA 100
42648,,,,,,,970,1020,,,STA 100
42649,970,1020,,,970,1020,,,970,1020,STA 100
42649,,,,,,,1030,1080,,,STA 100
42650,970,1020,,,970,1020,,,970,1020,STA 100
42650,,,,,,,1090,1140,,,STA 100
42651,970,1020,,,970,1020,,,970,1020,STA 100
42651,,,,,,,1150,1200,,,STA 100
42652,,,790,840,,,,,,,STA 103
42652,660,710,,,660,710,,,660,710,STA 103
42653,660,710,,,660,710,,,660,710,STA 103
42653,,,850,900,,,,,,,STA 103
42654,660,710,,,660,710,,,660,710,STA 103
42654,,,910,960,,,,,,,STA 103
42655,850,900,,,850,900,,,850,900,STA 103
42655,,,970,1020,,,,,,,STA 103
42656,850,900,,,850,900,,,850,900,STA 103
42656,,,1030,1080,,,,,,,STA 103
42657,,,1090,1140,,,,,,,STA 103
42657,850,900,,,850,900,,,850,900,STA 103
42660,,,660,710,,,,,,,STA 104
42660,600,650,,,600,650,,,600,650,STA 104
42661,600,650,,,600,650,,,600,650,STA 104
42661,,,730,780,,,,,,,STA 104
42662,850,900,,,850,900,,,850,900,STA 106
42662,,,910,960,,,,,,,STA 106
42663,,,970,1020,,,,,,,STA 106
42663,850,900,,,850,900,,,850,900,STA 106
42664,1030,1080,,,1030,1080,,,1030,1080,STA 106
42664,,,,,,,970,1020,,,STA 106
42665,,,,,,,1030,1080,,,STA 106
42665,1030,1080,,,1030,1080,,,1030,1080,STA 106
42666,790,840,,,790,840,,,790,840,STA 108
42666,,,790,840,,,,,,,STA 108
42667,,,850,900,,,,,,,STA 108
42667,790,840,,,790,840,,,790,840,STA 108
42668,,,970,1020,,,,,,,STA 108
42668,910,960,,,910,960,,,910,960,STA 108
42669,910,960,,,910,960,,,910,960,STA 108
42669,,,1030,1080,,,,,,,STA 108
44925,,,,,,,790,840,,,STA 130A
44925,970,1020,,,970,1020,,,970,1020,STA 130A
44926,,,,,,,850,900,,,STA 130A
44926,970,1020,,,970,1020,,,970,1020,STA 130A
42670,,,,,,,910,960,,,STA 130B
42670,1030,1080,,,1030,1080,,,1030,1080,STA 130B
42671,1030,1080,,,1030,1080,,,1030,1080,STA 130B
42671,,,,,,,970,1020,,,STA 130B
44927,540,590,,,540,590,,,540,590,STA 131A
44927,,,,,,,790,840,,,STA 131A
44928,540,590,,,540,590,,,540,590,STA 131A
44928,,,,,,,850,900,,,STA 131A
42674,790,840,,,790,840,,,790,840,STA 131B
42674,,,970,1020,,,,,,,STA 131B
42675,,,1030,1080,,,,,,,STA 131B
42675,790,840,,,790,840,,,790,840,STA 131B
42676,970,1020,,,970,1020,,,970,1020,STA 135
42676,,,,,,,1030,1080,,,STA 135
42677,970,1020,,,970,1020,,,970,1020,STA 135
42677,,,,,,,1090,1140,,,STA 135
42678,,,,,,,660,710,,,STA 137
42678,910,960,,,910,960,,,910,960,STA 137
42679,910,960,,,910,960,,,910,960,STA 137
42679,,,,,,,730,780,,,STA 137
42680,730,780,,,730,780,,,730,780,STA 138
42680,,,790,840,,,,,,,STA 138
42681,730,780,,,730,780,,,730,780,STA 138
42681,,,850,900,,,,,,,STA 138
44929,850,900,,,850,900,,,850,900,STA 141A
44929,,,540,590,,,,,,,STA 141A
44930,,,600,650,,,,,,,STA 141A
44930,850,900,,,850,900,,,850,900,STA 141A
42682,,,,,1030,1080,,,,,STA 141B
42682,,,540,620,,,540,620,,,STA 141B
42683,,,540,620,,,540,620,,,STA 141B
42683,,,,,1090,1140,,,,,STA 141B
42684,,,,,600,650,,,,,STA 141C
42684,,,730,810,,,730,810,,,STA 141C
42685,,,,,660,710,,,,,STA 141C
42685,,,730,810,,,730,810,,,STA 141C
42686,850,900,,,850,900,,,850,900,STA 142A
42686,,,,,,,850,900,,,STA 142A
42687,850,900,,,850,900,,,850,900,STA 142A
42687,,,,,,,910,960,,,STA 142A
@,,,,,,,,,,,STA 192
@,,,,,,,,,,,STA 194HA
@,,,,,,,,,,,STA 194HB
@,,,,,,,,,,,STA 198
@,,,,,,,,,,,STA 199
42725,820,840,,,820,840,,,,,STA 200B
42725,730,810,,,730,810,,,,,STA 200B
42726,600,680,,,600,680,,,,,STA 207
42726,690,710,,,690,710,,,,,STA 207
42727,,,600,680,,,600,680,,,STA 220
42727,,,690,710,,,690,710,,,STA 220
42728,1060,1080,,,1060,1080,,,,,STA 223
42728,970,1050,,,970,1050,,,,,STA 223
@,730,810,,,730,810,,,,,STA 231B
@,820,840,,,820,840,,,,,STA 231B
@,690,710,,,690,710,,,,,STA 232B
@,600,680,,,600,680,,,,,STA 232B
42732,,,,,,,,,,,STA 235B
42732,730,810,,,730,810,,,,,STA 235B
45366,1060,1080,,,1060,1080,,,,,STA 250
45366,970,1050,,,970,1050,,,,,STA 250
42733,1090,1170,,,1090,1170,,,,,STA 260
@,,,,,,,970,1050,,,STA 290
@,,,,,,,,,,,STA 298
@,,,,,,,,,,,STA 299
@,,,,,,,,,,,STA 299D
@,,,,,,,,,,,STA 396
44296,,,,,730,900,,,,,REL 200B
@,,,,,,,,,,,REL 200D
44300,,,,,,,,,730,900,REL 230B
@,,,,,,,,,,,REL 298
@,,,,,,,,,,,REL 299
@,,,,,,,,,,,SAF 092
@,,,,,,,,,,,SAF 098
@,,,,,,,,,,,SAF 099
44793,,,450,530,,,450,530,,,SAF 165
@,,,,,,,,,,,SAF 192
@,,,,,,,,,,,SAF 197T
@,,,,,,,,,,,SAF 197TC
@,,,,,,,,,,,SAF 198
@,,,,,,,,,,,SAF 199
42933,,,910,1080,,,,,,,TCS 175
42933,,,,,,,910,1080,,,TCS 175
@,,,,,,,,,,,TXC 092
@,,,,,,,,,,,TXC 098
@,,,,,,,,,,,TXC 099
43022,730,840,,,730,840,,,,,TXC 171
43022,,,,,,,,,,,TXC 171
43022,,,,,,,,,,,TXC 171
@,,,,,,,,,,,TXC 180A
@,,,,,,,,,,,TXC 180B
@,,,,,,,,,,,TXC 192
@,,,,,,,,,,,TXC 197T
@,,,,,,,,,,,TXC 198
@,,,,,,,,,,,TXC 199
@,,,,,,,,,,,TXC 290C
43080,,,,,850,1020,,,,,TXC 293
@,,,,,,,,,,,TXC 298
@,,,,,,,,,,,TXC 299
@,,,,,,,,,,,TXC 396
42934,,,,,,,,,820,900,TTP 281
@,,,,,,,,,,,TTP 289A
@,,,,,,,,,,,TTP 289B
@,,,,,,,,,,,TTP 290C
@,,,,,,,,,,,TTP 292
@,,,,,,,,,,,TTP 298
@,,,,,,,,,,,TTP 299
@,,,,,,,,,,,TTP 396
43129,480,590,,,480,590,,,,,UWP 001
43130,480,590,,,480,590,,,,,UWP 001
43131,850,960,,,850,960,,,,,UWP 001
43132,730,840,,,730,840,,,,,UWP 001
43133,730,840,,,730,840,,,,,UWP 001
43134,850,960,,,850,960,,,,,UWP 001
43135,850,960,,,850,960,,,,,UWP 001
43136,970,1080,,,970,1080,,,,,UWP 001
43137,1090,1200,,,1090,1200,,,,,UWP 001
43138,,,480,590,,,480,590,,,UWP 001
43139,,,730,840,,,730,840,,,UWP 001
43140,,,480,590,,,480,590,,,UWP 001
43141,,,850,960,,,850,960,,,UWP 001
43142,,,970,1080,,,970,1080,,,UWP 001
43143,,,970,1080,,,970,1080,,,UWP 001
43144,,,970,1080,,,970,1080,,,UWP 001
43145,,,480,590,,,480,590,,,UWP 001
43147,970,1080,,,970,1080,,,,,UWP 001
45273,,,480,590,,,480,590,,,UWP 001
43150,,,540,590,,,540,590,,,UWP 001A
43151,,,730,780,,,730,780,,,UWP 001A
44728,600,650,,,600,650,,,,,UWP 001A
44731,730,780,,,730,780,,,,,UWP 001A
43152,,,,,,,,,,,UWP 001Y
43152,,,970,1080,,,,,,,UWP 001Y
43153,,,,,,,,,,,UWP 001Y
43153,,,600,710,,,,,,,UWP 001Y
43154,,,,,,,,,,,UWP 001Y
43154,,,,,,,600,710,,,UWP 001Y
43155,,,,,,,,,,,UWP 001Y
43155,,,,,,,600,710,,,UWP 001Y
43156,,,,,,,,,600,710,UWP 001Y
43156,,,,,,,,,,,UWP 001Y
43157,,,,,,,,,600,710,UWP 001Y
43157,,,,,,,,,,,UWP 001Y
43158,,,,,,,,,,,UWP 001Y
43158,,,,,,,,,730,840,UWP 001Y
43159,480,590,,,480,590,,,,,UWP 007
43160,600,710,,,600,710,,,,,UWP 007
43161,,,480,590,,,480,590,,,UWP 007
43162,,,730,840,,,730,840,,,UWP 007
43163,730,840,,,730,840,,,,,UWP 007
43164,970,1080,,,970,1080,,,,,UWP 007
44733,480,590,,,480,590,,,,,UWP 007
44734,,,730,840,,,730,840,,,UWP 007
44735,970,1080,,,970,1080,,,,,UWP 007
44736,,,600,710,,,600,710,,,UWP 007
44737,,,850,960,,,850,960,,,UWP 007
43166,970,1080,,,970,1080,,,,,UWP 007M
43169,1090,1200,,,1090,1200,,,,,UWP 007M
43170,,,970,1080,,,970,1080,,,UWP 007M
43171,970,1080,,,970,1080,,,,,UWP 007M
43175,850,960,,,850,960,,,,,UWP 007M
43176,,,970,1080,,,970,1080,,,UWP 007M
45216,,,1090,1200,,,1090,1200,,,UWP 007M
45197,,,,,,,,,,,UWP 007Y
45197,,,600,710,,,,,,,UWP 007Y
45198,,,,,,,,,,,UWP 007Y
45198,,,,,,,600,710,,,UWP 007Y
45199,,,,,,,,,,,UWP 007Y
45199,,,970,1080,,,,,,,UWP 007Y
45200,,,,,,,970,1080,,,UWP 007Y
45200,,,,,,,,,,,UWP 007Y
45201,,,730,840,,,,,,,UWP 007Y
45201,,,,,,,,,,,UWP 007Y
45202,,,,,,,,,,,UWP 007Y
45202,,,,,,,730,840,,,UWP 007Y
45203,,,,,,,,,,,UWP 007Y
45203,,,850,960,,,,,,,UWP 007Y
45204,,,,,,,,,,,UWP 007Y
45204,,,,,850,960,,,,,UWP 007Y
45205,,,,,,,,,,,UWP 007Y
45205,,,,,,,850,960,,,UWP 007Y
43178,,,730,810,,,730,810,,,UWP 011
43178,,,,,,,,,730,780,UWP 011
43179,,,730,810,,,730,810,,,UWP 011
43179,,,,,,,,,790,840,UWP 011
43180,,,,,,,,,850,900,UWP 011
43180,,,730,810,,,730,810,,,UWP 011
43181,,,730,810,,,730,810,,,UWP 011
43181,,,,,,,,,910,960,UWP 011
43183,,,1150,1260,,,1150,1260,,,UWP 021
43184,1150,1260,,,1150,1260,,,,,UWP 021
43185,970,1080,,,970,1080,,,,,UWP 022
43186,970,1080,,,970,1080,,,,,UWP 022
43187,,,850,960,,,850,960,,,UWP 022
43188,,,970,1080,,,970,1080,,,UWP 022
45255,1090,1200,,,1090,1200,,,,,UWP 022
45256,,,1230,1340,,,1230,1340,,,UWP 022
45257,,,1230,1340,,,1230,1340,,,UWP 022
43194,1090,1170,,,1090,1170,,,,,UWP 049
@,,,,,,,,,,,UWP 092
@,,,,,,,,,,,UWP 098
@,,,,,,,,,,,UWP 099
43311,1090,1260,,,,,,,,,UWP 101
43312,630,710,,,630,710,,,,,UWP 101
43313,1000,1080,,,1000,1080,,,,,UWP 101
43314,1090,1170,,,1090,1170,,,,,UWP 101
43315,910,990,,,910,990,,,,,UWP 101
43316,,,910,990,,,910,990,,,UWP 101
43317,,,730,810,,,730,810,,,UWP 101
43318,,,910,990,,,910,990,,,UWP 101
43319,,,820,900,,,820,900,,,UWP 101
43320,820,900,,,820,900,,,,,UWP 101
43321,,,1000,1080,,,1000,1080,,,UWP 101
43322,,,730,810,,,730,810,,,UWP 101
43323,,,540,620,,,540,620,,,UWP 101
43324,,,820,900,,,820,900,,,UWP 101
43325,820,900,,,820,900,,,,,UWP 101
43326,,,1000,1080,,,1000,1080,,,UWP 101
43327,,,1000,1080,,,1000,1080,,,UWP 101
43328,730,810,,,730,810,,,,,UWP 101
43329,1000,1080,,,1000,1080,,,,,UWP 101
43330,,,730,810,,,730,810,,,UWP 101
43334,,,,,,,,,,,UWP 101
45270,,,910,990,,,910,990,,,UWP 101
45271,540,620,,,540,620,,,,,UWP 101
45272,,,910,990,,,910,990,,,UWP 101
45206,,,910,990,,,,,,,UWP 101Y
45206,,,,,,,,,,,UWP 101Y
45207,,,820,900,,,,,,,UWP 101Y
45207,,,,,,,,,,,UWP 101Y
45208,,,,,1000,1080,,,,,UWP 101Y
45208,,,,,,,,,,,UWP 101Y
45209,,,1000,1080,,,,,,,UWP 101Y
45209,,,,,,,,,,,UWP 101Y
45210,,,,,,,1000,1080,,,UWP 101Y
45210,,,,,,,,,,,UWP 101Y
45212,,,,,,,820,900,,,UWP 101Y
45212,,,,,,,,,,,UWP 101Y
45213,,,,,,,,,,,UWP 101Y
45213,,,,,,,910,990,,,UWP 101Y
45214,,,,,,,,,,,UWP 101Y
45214,820,900,,,,,,,,,UWP 101Y
45215,,,,,,,,,,,UWP 101Y
45215,1000,1080,,,,,,,,,UWP 101Y
43348,540,620,,,540,620,,,,,UWP 102B
43349,730,810,,,730,810,,,,,UWP 102B
43350,,,630,710,,,630,710,,,UWP 102B
43351,1000,1080,,,1000,1080,,,,,UWP 102B
43352,,,820,900,,,820,900,,,UWP 102B
44853,,,540,620,,,540,620,,,UWP 102B
43353,,,630,710,,,630,710,,,UWP 102C
43354,630,710,,,630,710,,,,,UWP 102D
43355,730,810,,,730,810,,,,,UWP 102E
43356,910,990,,,910,990,,,,,UWP 102E
43357,1000,1080,,,1000,1080,,,,,UWP 102E
43358,,,910,990,,,910,990,,,UWP 102E
43359,,,630,710,,,630,710,,,UWP 102E
43360,540,620,,,540,620,,,,,UWP 102H
44854,730,810,,,730,810,,,,,UWP 102H
44855,,,910,990,,,910,990,,,UWP 102I
43361,910,990,,,910,990,,,,,UWP 102J
43362,730,810,,,730,810,,,,,UWP 102L
43363,540,620,,,540,620,,,,,UWP 104A
43364,540,620,,,540,620,,,,,UWP 104A
43365,630,710,,,630,710,,,,,UWP 104A
43366,730,810,,,730,810,,,,,UWP 104A
43367,910,990,,,910,990,,,,,UWP 104A
43368,910,990,,,910,990,,,,,UWP 104A
43369,730,810,,,730,810,,,,,UWP 104A
43370,,,540,620,,,540,620,,,UWP 104A
43371,540,620,,,540,620,,,,,UWP 104A
43372,,,630,710,,,630,710,,,UWP 104A
43373,,,730,810,,,730,810,,,UWP 104A
43374,,,820,900,,,820,900,,,UWP 104A
43375,,,820,900,,,820,900,,,UWP 104A
43376,510,590,,,510,590,,,,,UWP 104A
43377,,,1000,1080,,,1000,1080,,,UWP 104A
43378,,,730,810,,,730,810,,,UWP 104A
43380,,,,,,,,,540,620,UWP 104AY
43380,,,,,,,,,,,UWP 104AY
43381,,,,,,,,,,,UWP 104AY
43381,,,,,,,,,630,710,UWP 104AY
44857,,,,,,,,,540,620,UWP 104AY
44857,,,,,,,,,,,UWP 104AY
44858,,,,,,,,,630,710,UWP 104AY
44858,,,,,,,,,,,UWP 104AY
43382,,,730,810,,,730,810,,,UWP 104B
43383,,,630,710,,,630,710,,,UWP 104B
44859,,,540,620,,,540,620,,,UWP 104B
43384,1090,1260,,,,,,,,,UWP 104C
43385,910,990,,,910,990,,,,,UWP 104C
43386,,,820,900,,,820,900,,,UWP 104C
43387,,,1090,1260,,,,,,,UWP 104C
43389,730,810,,,730,810,,,,,UWP 104D
43390,910,990,,,910,990,,,,,UWP 104D
43391,,,630,710,,,630,710,,,UWP 104D
43392,820,900,,,820,900,,,,,UWP 104D
43393,,,540,620,,,540,620,,,UWP 104D
43394,630,710,,,630,710,,,,,UWP 104E
43395,820,900,,,820,900,,,,,UWP 104E
43396,1000,1080,,,1000,1080,,,,,UWP 104E
43397,,,540,620,,,540,620,,,UWP 104E
43398,,,1000,1080,,,1000,1080,,,UWP 104E
43401,630,710,,,630,710,,,,,UWP 104F
43402,,,1000,1080,,,1000,1080,,,UWP 104F
43403,730,810,,,730,810,,,,,UWP 104F
43404,820,900,,,820,900,,,,,UWP 104F
43405,,,1090,1170,,,1090,1170,,,UWP 104F
43406,1090,1170,,,1090,1170,,,,,UWP 104F
44860,,,510,590,,,510,590,,,UWP 104F
44861,1000,1080,,,1000,1080,,,,,UWP 104F
43409,1000,1080,,,1000,1080,,,,,UWP 104J
43410,,,730,810,,,730,810,,,UWP 104T
43411,,,630,710,,,630,710,,,UWP 104T
43412,,,1030,1080,,,,,,,UWP 106
43412,,,820,900,,,820,900,,,UWP 106
43413,,,1090,1140,,,,,,,UWP 106
43413,,,820,900,,,820,900,,,UWP 106
43414,,,820,900,,,820,900,,,UWP 106
43414,,,,,,,1030,1080,,,UWP 106
45269,820,900,,,820,900,,,,,UWP 110
45086,,,,,1090,1260,,,,,UWP 111A
43417,630,710,,,630,710,,,,,UWP 112A
@,,,,,,,,,,,UWP 192
@,,,,,,,,,,,UWP 197T
@,,,,,,,,,,,UWP 197TC
@,,,,,,,,,,,UWP 198
@,,,,,,,,,,,UWP 199
43557,1030,1140,,,1030,1140,,,,,UWP 225
43559,,,970,1080,,,970,1080,,,UWP 226
45317,970,1080,,,970,1080,,,,,UWP 226
@,,,,,,,,,,,UWP 298
@,,,,,,,,,,,UWP 299
43663,,,1030,1110,,,1030,1110,,,UWP 391
43663,,,1120,1140,,,1120,1140,,,UWP 391
@,,,,,,,,,,,UWP 396
43677,,,630,710,,,630,710,,,VEN 003
@,,,,,,,,,,,VEN 099
43696,,,790,990,,,,,,,VEN 101B
43696,,,540,620,,,,,,,VEN 101B
43697,,,,,790,990,,,,,VEN 101B
43697,,,540,620,,,,,,,VEN 101B
43700,,,630,710,,,630,710,,,VEN 110
@,540,590,,,540,590,,,540,590,VEN 112
43705,730,780,,,730,780,,,730,780,VEN 126
43705,,,,,,,,,,,VEN 126
43707,,,,,,,,,,,VEN 126L
43707,,,,,,,,,790,960,VEN 126L
43709,,,730,780,,,730,780,,,VEN 128
43711,,,850,1020,,,850,1020,,,VEN 128L
43712,,,850,1020,,,850,1020,,,VEN 128L
@,,,,,,,,,,,VEN 192
@,,,,,,,,,,,VEN 198
@,,,,,,,,,,,VEN 199
43766,630,710,,,630,710,,,,,VEN 219
@,,,,,,,,,,,VEN 290C
@,,,,,,,,,,,VEN 297T
@,,,,,,,,,,,VEN 298
@,,,,,,,,,,,VEN 299
@,,,,,,,,,,,VEN 396
@,,,,,,,,,,,APC 192
@,,,,,,,,,,,APC 198
@,,,,,,,,,,,APC 290
12371,,,,,,,,,480,540,APC 291
@,,,,,,,,,,,APC 298
@,,,,,,,,,,,APC 299
43904,,,910,990,,,910,990,,,VME 158
@,730,780,,,,,,,,,VME 225
@,,,,,,,,,,,VME 298
@,,,,,,,,,,,VME 299
@,,,,,,,,,,,VMB 092
@,,,,,,,,,,,VMB 192
@,,,,,,,,,,,VMB 199
43871,850,900,,,850,900,,,850,900,VMB 254
43871,,,,,,,,,,,VMB 254
@,,,,,,,,,,,VMB 290
@,,,,,,,,,,,VMB 297T
@,,,,,,,,,,,VMB 298
